MGDO,,,08:22:57,03-04-22,LNA
MRYR,FYRW,Rattle,08:23:19,03-04-22,LNA
MRYR,FYRW,,08:23:20,03-04-22,LNA
MRYR,FYRW,Rattle,08:23:23,03-04-22,LNA
MGDO,,,08:23:25,03-04-22,LNA
MDLO,male,leave,08:23:33,03-04-22,LNA
MDOG,FOYL,,08:23:43,03-04-22,LNA
MRYR,female,leave,08:24:11,03-04-22,LNA
MDOG,FOYL,Leave,08:24:21,03-04-22,LNA
MDOG,FOYL,,08:24:27,03-04-22,LNA
MGDO,,,08:24:37,03-04-22,LNA
MDYG,FLGY,,08:24:52,03-04-22,LNA
MDYG,FLGY,,08:24:52,03-04-22,LNA
MDYG,FLGY,,08:24:58,03-04-22,LNA
MDYG,FLGY,,08:24:58,03-04-22,LNA
MDYG,FLGY,PRECOP,08:25:02,03-04-22,LNA
MDOG,FOG,,08:33:00,03-04-22,LNA
MDOG,FOG,,08:33:00,03-04-22,LNA
MOWN,,,08:33:02,03-04-22,LNA
MOWN,,,08:33:06,03-04-22,LNA
MDLO,ML,leave,08:33:09,03-04-22,LNA
MOWN,,,08:33:14,03-04-22,LNA
MOWN,,,08:33:14,03-04-22,LNA
MOWN,whistle,,08:33:17,03-04-22,LNA
MNWL,MDRM,,08:33:24,03-04-22,LNA
MOWN,,,08:33:27,03-04-22,LNA
MNWL,,,08:33:33,03-04-22,LNA
MOWN,,,08:33:34,03-04-22,LNA
MOWN,,,08:33:43,03-04-22,LNA
MGDO,,,08:33:49,03-04-22,LNA
MOWN,,,08:33:50,03-04-22,LNA
MNWL,ML,,08:33:57,03-04-22,LNA
MRYR,ML,,08:34:02,03-04-22,LNA
MOWN,,,08:34:02,03-04-22,LNA
MDYG,MDLO,,08:34:08,03-04-22,LNA
FGYR,MDYG,approach,08:34:16,03-04-22,LNA
MOWN,,,08:34:17,03-04-22,LNA
MOWN,,,08:34:17,03-04-22,LNA
MOWN,,,08:34:18,03-04-22,LNA
MOWN,soliloquy,,08:34:21,03-04-22,LNA
MG2L,,,08:34:23,03-04-22,LNA
MGDO,,,08:34:27,03-04-22,LNA
MG2L,,,08:34:30,03-04-22,LNA
MGDO,,,08:34:39,03-04-22,LNA
MG2L,,,08:34:48,03-04-22,LNA
MGDO,,,08:34:48,03-04-22,LNA
MDYG,MNWL,,08:35:00,03-04-22,LNA
MG2L,Female,leave,08:35:10,03-04-22,LNA
MGDO,,,08:35:13,03-04-22,LNA
MG2L,MBRW,,08:35:18,03-04-22,LNA
MBRW,MG2L,,08:35:23,03-04-22,LNA
MBRW,MG2L,leave,08:35:31,03-04-22,LNA
MLRM,MBRW,,08:35:34,03-04-22,LNA
MBRW,MLRM,,08:35:39,03-04-22,LNA
ML,MDYG,,08:35:49,03-04-22,LNA
MDYG,ML,display,08:35:52,03-04-22,LNA
MDYG,ML,leave,08:36:01,03-04-22,LNA
MG2L,MLRM,,08:36:10,03-04-22,LNA
ML,MDYG,Depart,08:36:21,03-04-22,LNA
MNWL,M3O,,08:36:35,03-04-22,LNA
ML,M3O,,08:36:38,03-04-22,LNA
MDYG,ML,,08:36:44,03-04-22,LNA
MNWL,M3O,Depart,08:36:49,03-04-22,LNA
MBRW,MOWN,,08:36:56,03-04-22,LNA
MG2L,FOLM,,08:37:05,03-04-22,LNA
MRYR,MBRW,leave,08:37:30,03-04-22,LNA
MGDO,,,08:37:43,03-04-22,LNA
MRYR,MDLO,Fight,08:37:48,03-04-22,LNA
MGDO,,,08:38:03,03-04-22,LNA
MDOG,,,08:38:09,03-04-22,LNA
