MGOL,F2LO,,08:51:06,03-04-21,LSA
MWYR,Female,leave,08:53:32,03-04-21,LSA
MWYR,MROD,,08:54:02,03-04-21,LSA
MWYR,F2RW,Follow,08:56:10,03-04-21,LSA
MWYR,Female,,09:40:46,03-04-22,LSA
MWYR,Female,LEAVE,09:40:48,03-04-22,LSA
MWYR,,,09:40:55,03-04-22,LSA
MNW,MY,,09:41:14,03-04-22,LSA
MY,MNW,,09:41:14,03-04-22,LSA
MWD,MROD,Leave,09:41:34,03-04-22,LSA
MWYR,MY,,09:41:47,03-04-22,LSA
MY,Male,leave,09:41:58,03-04-22,LSA
MNW,MR2O,,09:42:11,03-04-22,LSA
MWYR,,,09:42:15,03-04-22,LSA
MNW,MWD,,09:42:22,03-04-22,LSA
MWD,MNW,,09:42:22,03-04-22,LSA
MROD,MNW,,09:43:33,03-04-22,LSA
MY,Male,Leave,09:43:42,03-04-22,LSA
MGOL,male,Leave,09:43:58,03-04-22,LSA
MY,,,09:44:19,03-04-22,LSA
MY,MWYR,Leave,09:44:29,03-04-22,LSA
MWD,Female,leave,09:44:44,03-04-22,LSA
MWD,MWYR,,09:45:15,03-04-22,LSA
MNW,MLMN,,09:45:25,03-04-22,LSA
MLMN,MNW,,09:45:34,03-04-22,LSA
MWYR,Female,leave,09:45:49,03-04-22,LSA
MWYR,MROD,,09:46:22,03-04-22,LSA
MLMN,Female,leave,09:46:33,03-04-22,LSA
MWD,MYRD,,09:46:50,03-04-22,LSA
MLMN,MY,,09:46:59,03-04-22,LSA
MY,MLMN,,09:46:59,03-04-22,LSA
MYRD,MWD,,09:47:08,03-04-22,LSA
MROD,MWYR,,09:47:08,03-04-22,LSA
MWYR,MROD,,09:47:08,03-04-22,LSA
MLBL,MROR,,09:47:16,03-04-22,LSA
MYRD,MWD,simultaneous,09:47:25,03-04-22,LSA
MROD,MWYR,,09:47:27,03-04-22,LSA
MNW,MGOL,,09:47:56,03-04-22,LSA
MGOL,F2LO,,09:48:06,03-04-22,LSA
MWYR,MLMN,,09:48:17,03-04-22,LSA
MWD,MROD,Leave,09:48:22,03-04-22,LSA
MLMN,MWYR,,09:48:44,03-04-22,LSA
MWYR,MLMN,,09:48:46,03-04-22,LSA
MR2O,MDON,,09:48:51,03-04-22,LSA
MLMN,MR2O,,09:49:01,03-04-22,LSA
MWYR,,,09:49:07,03-04-22,LSA
MLMN,MR2O,,09:49:11,03-04-22,LSA
MGOL,MLMN,,09:49:22,03-04-22,LSA
MNW,Male,leave,09:49:41,03-04-22,LSA
MY,FLRY,FOLLOW,09:50:00,03-04-22,LSA
MY,FLRY,,09:50:04,03-04-22,LSA
MWYR,F2RW,,09:50:14,03-04-22,LSA
MGOL,,,09:50:29,03-04-22,LSA
MWD,MLMN,,09:50:37,03-04-22,LSA
MY,MROD,,09:50:42,03-04-22,LSA
MNW,Female,leave,09:50:48,03-04-22,LSA
MWYR,MLMN,,09:51:35,03-04-22,LSA
MLMN,,,09:51:45,03-04-22,LSA
MWYR,MLMN,,09:51:45,03-04-22,LSA
MWD,MROR,,09:51:51,03-04-22,LSA
MROR,MWD,,09:52:00,03-04-22,LSA
MNW,MWD,,09:52:00,03-04-22,LSA
MWD,MNW,,09:52:01,03-04-22,LSA
MWYR,F2RW,,09:52:13,03-04-22,LSA
MWD,MNW,,09:52:19,03-04-22,LSA
MNW,MWD,,09:52:25,03-04-22,LSA
MGOL,MLMN,,09:53:08,03-04-22,LSA
MNW,,,09:53:18,03-04-22,LSA
MWYR,MNW,,09:53:28,03-04-22,LSA
MYRD,FORM,Leave,09:54:14,03-04-22,LSA
MGOL,F2LO,,09:54:24,03-04-22,LSA
MWYR,F2RW,,09:54:32,03-04-22,LSA
MWYR,F2RW,follow,09:54:36,03-04-22,LSA
MWD,FLOR,,09:55:03,03-04-22,LSA
MY,FLRY,LEAVE,09:55:11,03-04-22,LSA
MROR,MNW,,09:55:32,03-04-22,LSA
MY,Male,leave,09:55:32,03-04-22,LSA
MNW,MY,,09:55:32,03-04-22,LSA
MYRD,FYOG,,09:55:40,03-04-22,LSA
MYRD,FYOG,,09:55:40,03-04-22,LSA
