5,22-05-17,08:49:49,COOP,MPYW,,,09:01:17,
5,22-05-17,08:49:49,COOP,MY,female,leave,09:01:22,
5,22-05-17,08:49:49,COOP,MPYW,female,leave,09:01:43,
5,22-05-17,08:49:49,COOP,MPYW,MLN,depart,09:01:58,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,rattle,09:02:11,
5,22-05-17,08:49:49,COOP,FPWH,rattle,,09:02:12,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,rattle,09:02:13,
5,22-05-17,08:49:49,COOP,FYGB,rattle,,09:02:24,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,,09:02:37,
5,22-05-17,08:49:49,COOP,MHLH,FPWH,rattle,09:02:50,
5,22-05-17,08:49:49,COOP,MMPW,FRWM,,09:03:00,
5,22-05-17,08:49:49,COOP,MPYW,FDLD,,09:03:21,
5,22-05-17,08:49:49,COOP,MMPW,MLN,,09:03:44,
5,22-05-17,08:49:49,COOP,MLN,MMPW,,09:03:45,
5,22-05-17,08:49:49,COOP,MOPR,,,09:03:50,
5,22-05-17,08:49:49,COOP,MMO,MY,,09:04:12,
5,22-05-17,08:49:49,COOP,MY,MMO,,09:04:13,
5,22-05-17,08:49:49,COOP,FRWM,MHLH,depart,09:04:59,
5,22-05-17,08:49:49,COOP,MMO,MHLH,,09:05:05,
5,22-05-17,08:49:49,COOP,MHLH,MMO,,09:05:06,
6,22-05-17,09:06:44,COOP,MMPW,MOPR,,09:07:05,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:07:55,
6,22-05-17,09:06:44,COOP,MLN,FNYL,,09:08:24,
6,22-05-17,09:06:44,COOP,MOPR,female,leave,09:08:46,
6,22-05-17,09:06:44,COOP,MPYW,FDLD,,09:09:13,
6,22-05-17,09:06:44,COOP,MLN,FDLD,,09:09:14,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:09:25,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:09:54,
6,22-05-17,09:06:44,COOP,MHLH,FPWH,rattle,09:09:55,
6,22-05-17,09:06:44,COOP,MY,FOMG,,09:10:01,
6,22-05-17,09:06:44,COOP,MY,FWLY,,09:10:10,
6,22-05-17,09:06:44,COOP,MLN,female,leave,09:10:44,
